https://www.bilibili.com/video/BV1dM411v7Dp,goframe框架，goframe查询-scan,2023/1/31 10:23,郭宏志-老郭,385,7,0,4,0,"知识,校园学习,goframe,go,golang,go语言,go教程"
https://www.bilibili.com/video/BV1id4y1H7v8,goframe框架，goframe查询-all-one-array-value-count,2023/1/31 10:01,郭宏志-老郭,233,8,2,4,0,"知识,校园学习,goframe,go,golang,golang教程,go语言,go教程"
https://www.bilibili.com/video/BV1jB4y1f7MW,goalng项目开发必备技能，golang项目部署集成了redis grpc和etcd,2023/10/14 17:20,郭宏志-老郭,536,4,0,5,0,"知识,职业职场,golang,gin,go语言,redis,grpc,etcd"
https://www.bilibili.com/video/BV1dQ4y1W7sF,goalng项目开发必备技能，golang项目部署集成了redis grpc和etcd docker k8s,2023/10/15 11:30,郭宏志-老郭,474,5,0,4,0,"知识,职业职场,golang,docker,gin,go语言,redis,k8s,grpc,etcd"
https://www.bilibili.com/video/BV1Mp4y1u7Z6,goalng项目开发必备技能，golang项目部署集成了redis grpc和etcd,2023/10/13 11:39,郭宏志-老郭,480,4,0,8,0,"知识,职业职场,grcp,golang,docker,go语言,redis,k8s,etcd"
https://www.bilibili.com/video/BV1H94y1t7VD,goalng项目开发必备技能，golang项目部署集成了redis grpc和etcd docker k8s,2023/10/16 14:47,郭宏志-老郭,520,6,0,4,0,"知识,职业职场,golang,docker,gin,go语言,k8s,grpc,etcd"
https://www.bilibili.com/video/BV1Du4y1X7ES,将 docker compose 文件转换为 kubernetes 资源，golang k8s项目必备技能,2023/8/11 18:05,郭宏志-老郭,812,11,6,21,5,"知识,校园学习,kompose,golang,kubernetes,k8s"
https://www.bilibili.com/video/BV1UM411N7T8,golang项目实战二简介,2023/4/11 11:15,郭宏志-老郭,811,8,2,10,1,"知识,职业职场,项目,golang,go语言"
https://www.bilibili.com/video/BV17L41127ht,golang综合项目实战项目总结,2023/4/11 9:43,郭宏志-老郭,536,10,4,6,0,"知识,校园学习,golang,go语言,实战项目"
https://www.bilibili.com/video/BV1jX4y1675Z,golang 面试题-题目：与其他语言相比，使用go有什么好处,2023/4/21 8:50,郭宏志-老郭,933,8,2,29,3,"知识,校园学习,go,golang,go语言,golang面试题,go面试题"
https://www.bilibili.com/video/BV1xa4y1P7rb,golang 面试题-题目：go 语言当中 channel（通道）有什么特点，需要注意什么？,2023/4/24 10:18,郭宏志-老郭,295,5,0,1,1,"知识,校园学习,go,通道,go语言,go语言面试题,golang面试题,go面试题"
https://www.bilibili.com/video/BV1RL411a77o,golang 面试题-题目：go 语言中 cap 函数可以作用于哪些内容？,2023/4/24 10:21,郭宏志-老郭,482,6,0,1,2,"知识,校园学习,go,go语言,golang,go语言面试题,golang面试题,go面试题"
https://www.bilibili.com/video/BV12T411n767,golang 面试题-题目：go 语言当中 channel 缓冲有什么特点？,2023/4/24 10:19,郭宏志-老郭,320,6,0,4,0,"知识,校园学习,go,通道,go语言,go语言面试题,golang面试题,go面试题"
https://www.bilibili.com/video/BV18v4y1E7NH,golang 面试题-题目：gol包如何使用,2023/4/21 10:17,郭宏志-老郭,530,5,0,4,0,"知识,校园学习,go,golang,go语言,golang面试题,go面试题"
